('09/02/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1062)
('08/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 1062)
('03/14/2013', 'DATETIME', 'Complaint Date', 'VALID', 1062)
('05/21/2015', 'DATETIME', 'Complaint Date', 'VALID', 1062)
('10/05/2014', 'DATETIME', 'Complaint Date', 'VALID', 1062)
('10/19/2010', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('07/30/2010', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('06/22/2010', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('06/23/2013', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('07/14/2009', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('06/16/2009', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('09/14/2015', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('02/12/2013', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('04/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('08/13/2011', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('05/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('06/05/2012', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('04/26/2016', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('04/19/2010', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('08/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('10/20/2008', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('08/18/2010', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('08/22/2007', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('06/15/2015', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('11/22/2014', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('09/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('09/12/2009', 'DATETIME', 'Complaint Date', 'VALID', 1063)
('08/12/2008', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('11/29/2011', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('04/03/2015', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('07/09/2012', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('06/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('03/01/2016', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('09/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('01/23/2008', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('07/17/2016', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('07/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('02/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('03/23/2016', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('04/25/2015', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('09/27/2012', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('07/17/2007', 'DATETIME', 'Complaint Date', 'VALID', 1064)
('05/06/2008', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('09/10/2013', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('06/11/2008', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('07/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('05/11/2014', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('05/10/2006', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('06/13/2011', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('05/27/2008', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('12/13/2014', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('11/11/2014', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('05/24/2013', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('06/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('11/06/2013', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('07/25/2016', 'DATETIME', 'Complaint Date', 'VALID', 1065)
('09/16/2009', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('04/26/2015', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('06/09/2006', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('10/24/2016', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('12/02/2013', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('08/15/2011', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('05/22/2009', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('06/26/2007', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('02/15/2012', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('10/05/2016', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('05/26/2011', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('09/08/2013', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('08/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('09/29/2008', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('05/14/2007', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('09/08/2007', 'DATETIME', 'Complaint Date', 'VALID', 1066)
('09/09/2014', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('05/06/2010', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('12/17/2014', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('04/12/2006', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('09/10/2010', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('02/18/2011', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('10/23/2012', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('06/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('07/03/2013', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('12/15/2009', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('12/10/2008', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('11/10/2009', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('04/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('07/15/2008', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('07/30/2016', 'DATETIME', 'Complaint Date', 'VALID', 1067)
('02/11/2009', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('05/04/2010', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('12/22/2015', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('02/03/2016', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('05/12/2013', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('04/23/2015', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('05/14/2013', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('08/09/2006', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('08/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('06/29/2014', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('03/25/2010', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('04/11/2013', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('03/18/2010', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('06/08/2007', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('07/01/2009', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('10/24/2013', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('12/02/2015', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('12/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('09/15/2007', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('06/26/2008', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('10/20/2006', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('05/28/2013', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('06/23/2011', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('05/05/2015', 'DATETIME', 'Complaint Date', 'VALID', 1068)
('04/19/2014', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('04/01/2010', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('09/23/2013', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('12/01/2012', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('12/22/2013', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('07/20/2009', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('06/14/2012', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('05/26/2009', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('04/04/2015', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('05/20/2009', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('07/24/2008', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('02/22/2013', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('04/24/2015', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('06/21/2015', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('06/12/2009', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('03/09/2012', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('08/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('11/28/2016', 'DATETIME', 'Complaint Date', 'VALID', 1069)
('11/10/2010', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('08/18/2013', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('07/07/2016', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('11/20/2008', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('08/31/2010', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('01/12/2014', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('10/08/2016', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('04/13/2014', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('10/09/2008', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('08/12/2009', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('11/10/2013', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('11/17/2009', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('12/08/2016', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('07/14/2015', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('02/22/2016', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('07/01/2007', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('06/24/2011', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('09/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('03/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('10/16/2008', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('06/09/2014', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('06/28/2010', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('07/26/2008', 'DATETIME', 'Complaint Date', 'VALID', 1070)
('10/17/2007', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('12/01/2013', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('09/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('07/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('11/13/2007', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('12/15/2006', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('07/26/2012', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('12/31/2012', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('05/23/2015', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('07/19/2006', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('01/23/2015', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('05/22/2016', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('03/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('06/03/2010', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('07/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('08/22/2014', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('07/28/2013', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('08/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('03/01/2013', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('08/04/2011', 'DATETIME', 'Complaint Date', 'VALID', 1071)
('05/02/2012', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('06/10/2009', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('04/18/2012', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('03/08/2012', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('08/14/2010', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('03/24/2010', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('07/06/2007', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('08/19/2010', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('08/06/2012', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('08/31/2007', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('09/29/2015', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('06/22/2012', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('07/15/2009', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('04/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 1072)
('06/03/2014', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('03/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('06/04/2015', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('04/16/2013', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('08/24/2011', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('07/22/2009', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('11/19/2016', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('06/19/2010', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('09/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('06/05/2014', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('07/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('07/13/2011', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('03/14/2012', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('11/09/2011', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('06/03/2015', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('05/18/2014', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('09/29/2016', 'DATETIME', 'Complaint Date', 'VALID', 1073)
('10/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('09/21/2011', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('07/06/2013', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('11/20/2014', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('11/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('01/23/2010', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('08/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('03/07/2009', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('11/10/2014', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('08/04/2009', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('08/02/2008', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('08/13/2008', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('08/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('06/07/2014', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('10/06/2006', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('04/01/2008', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('10/22/2013', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('06/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('01/01/2006', 'DATETIME', 'Complaint Date', 'VALID', 1074)
('11/03/2010', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('11/30/2006', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('05/13/2016', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('09/16/2014', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('04/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('10/03/2007', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('08/27/2013', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('10/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('10/20/2007', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('06/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('01/08/2008', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('07/10/2010', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('07/08/2015', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('05/03/2016', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('10/11/2015', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('09/26/2006', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('10/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('08/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 1075)
('10/22/2009', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('09/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('08/19/2009', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('06/12/2016', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('04/14/2016', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('06/22/2011', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('04/16/2014', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('07/26/2007', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('03/12/2014', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('04/22/2014', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('03/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('11/20/2010', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('01/23/2009', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('05/14/2008', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('07/29/2012', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('03/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('09/12/2008', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('05/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1076)
('05/01/2007', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('09/14/2014', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('04/10/2008', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('04/29/2009', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('05/15/2007', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('10/02/2006', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('03/10/2014', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('01/12/2013', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('04/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('02/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('07/31/2008', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('10/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 1077)
('06/27/2015', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('09/13/2014', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('12/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('08/17/2010', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('08/07/2009', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('09/10/2008', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('07/01/2008', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('07/04/2009', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('11/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('07/04/2013', 'DATETIME', 'Complaint Date', 'VALID', 1078)
('09/25/2006', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('06/17/2013', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('06/15/2010', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('04/25/2016', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('03/17/2015', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('08/16/2006', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('11/09/2014', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('01/31/2013', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('09/23/2014', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('11/28/2011', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('09/21/2016', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('03/27/2009', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('06/26/2010', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('06/15/2007', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('07/20/2006', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('10/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 1079)
('07/28/2008', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('10/12/2006', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('06/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('05/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('06/30/2009', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('06/15/2006', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('08/16/2008', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('08/15/2008', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('10/30/2014', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('06/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('11/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('12/22/2011', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('11/10/2006', 'DATETIME', 'Complaint Date', 'VALID', 1080)
('09/08/2014', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('01/06/2012', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('12/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('06/22/2014', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('07/02/2014', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('01/29/2016', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('05/19/2015', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('05/28/2008', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('07/19/2011', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('03/25/2011', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('05/22/2010', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('12/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('07/07/2012', 'DATETIME', 'Complaint Date', 'VALID', 1081)
('04/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('09/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('12/04/2013', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('04/09/2013', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('10/25/2007', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('03/11/2011', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('07/01/2012', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('02/26/2016', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('11/01/2009', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('10/23/2013', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('08/01/2012', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('05/18/2007', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('07/12/2013', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('08/09/2008', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('09/21/2015', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('08/06/2009', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('10/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('06/23/2012', 'DATETIME', 'Complaint Date', 'VALID', 1082)
('07/08/2013', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('07/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('07/22/2013', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('04/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('11/01/2014', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('09/18/2013', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('09/14/2011', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('03/30/2012', 'DATETIME', 'Complaint Date', 'VALID', 1083)
('08/18/2012', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('06/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('07/05/2007', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('11/14/2008', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('07/28/2015', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('01/30/2016', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('12/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('03/17/2016', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('10/09/2007', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('01/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('07/21/2011', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('09/03/2011', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('05/28/2010', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('10/26/2013', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('07/28/2009', 'DATETIME', 'Complaint Date', 'VALID', 1084)
('05/21/2011', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('04/13/2013', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('02/25/2016', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('01/31/2012', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('10/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('07/26/2006', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('09/09/2010', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('07/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('04/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('06/10/2010', 'DATETIME', 'Complaint Date', 'VALID', 1085)
('11/17/2015', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('02/10/2016', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('07/04/2015', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('01/21/2016', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('06/14/2015', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('08/25/2013', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('04/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('10/08/2013', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('11/29/2013', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('02/07/2014', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('11/30/2007', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('03/11/2015', 'DATETIME', 'Complaint Date', 'VALID', 1086)
('07/07/2014', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('05/30/2007', 'DATETIME', 'Complaint Date', 'VALID', 1087)
