('05/26/1993', 'DATETIME', 'Complaint Date', 'VALID', 1)
('09/09/2008', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('07/29/2014', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('01/13/2007', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('01/16/2014', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('07/31/2010', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('06/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('10/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('06/22/2015', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('01/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('02/04/2012', 'DATETIME', 'Complaint Date', 'VALID', 1437)
('07/18/2014', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('04/18/2014', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('04/25/2008', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('11/04/2016', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('11/20/2006', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('07/07/2012', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('08/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('07/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('08/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('09/19/2009', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('12/01/2013', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('09/14/2008', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('08/17/2010', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('01/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('10/11/2011', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('08/17/2009', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('08/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 1438)
('03/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('05/26/2012', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('07/17/2015', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('08/27/2014', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('05/17/2014', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('08/24/2011', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('10/16/2006', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('07/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1439)
('05/27/2006', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('05/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('03/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('11/12/2008', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('03/11/2008', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('03/30/2006', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('06/10/2016', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('12/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('07/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1440)
('05/10/2008', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('11/21/2009', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('10/18/2016', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('06/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('10/15/2007', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('04/18/2009', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('07/11/2015', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('06/17/2016', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('05/31/2012', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('06/22/2009', 'DATETIME', 'Complaint Date', 'VALID', 1441)
('08/26/2010', 'DATETIME', 'Complaint Date', 'VALID', 1442)
('05/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1442)
('04/03/2012', 'DATETIME', 'Complaint Date', 'VALID', 1442)
('10/07/2007', 'DATETIME', 'Complaint Date', 'VALID', 1442)
('04/17/2010', 'DATETIME', 'Complaint Date', 'VALID', 1442)
('07/16/2015', 'DATETIME', 'Complaint Date', 'VALID', 1442)
('09/16/2006', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('03/06/2010', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('03/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('12/05/2006', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('08/02/2014', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('05/27/2014', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('11/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('01/30/2009', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('10/23/2006', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('01/05/2012', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('04/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1443)
('11/07/2014', 'DATETIME', 'Complaint Date', 'VALID', 1444)
('04/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 1444)
('04/12/2014', 'DATETIME', 'Complaint Date', 'VALID', 1444)
('04/23/2008', 'DATETIME', 'Complaint Date', 'VALID', 1444)
('03/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1444)
('02/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('07/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('08/18/2009', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('08/26/2015', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('08/14/2008', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('10/18/2013', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('09/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('08/29/2015', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('09/29/2012', 'DATETIME', 'Complaint Date', 'VALID', 1445)
('03/31/2009', 'DATETIME', 'Complaint Date', 'VALID', 1446)
('01/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 1446)
('11/04/2015', 'DATETIME', 'Complaint Date', 'VALID', 1446)
('09/04/2013', 'DATETIME', 'Complaint Date', 'VALID', 1446)
('07/22/2011', 'DATETIME', 'Complaint Date', 'VALID', 1446)
('05/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1446)
('10/14/2009', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('04/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('05/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('08/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('02/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('09/10/2014', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('06/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('04/27/2013', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('07/14/2010', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('07/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('05/14/2016', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('01/07/2008', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('05/05/2009', 'DATETIME', 'Complaint Date', 'VALID', 1447)
('01/24/2012', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('07/31/2013', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('06/20/2013', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('02/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('05/13/2006', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('06/16/2014', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('06/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('05/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('11/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('05/04/2010', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('03/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('08/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 1448)
('08/30/2012', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('06/17/2006', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('02/21/2006', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('06/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('04/13/2010', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('05/21/2011', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('07/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('01/23/2008', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('11/23/2013', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('06/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('04/23/2014', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('03/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('07/16/2014', 'DATETIME', 'Complaint Date', 'VALID', 1449)
('08/15/2010', 'DATETIME', 'Complaint Date', 'VALID', 1450)
('09/11/2013', 'DATETIME', 'Complaint Date', 'VALID', 1450)
('10/25/2008', 'DATETIME', 'Complaint Date', 'VALID', 1450)
('08/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1450)
('09/30/2009', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('11/08/2008', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('12/05/2013', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('03/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('08/21/2014', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('04/24/2013', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('06/27/2013', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('11/16/2006', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('07/07/2015', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('07/20/2009', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('06/05/2012', 'DATETIME', 'Complaint Date', 'VALID', 1451)
('04/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('10/24/2006', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('06/23/2012', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('03/15/2012', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('02/07/2006', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('12/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('07/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('09/24/2014', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('08/31/2006', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('03/14/2014', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('08/11/2009', 'DATETIME', 'Complaint Date', 'VALID', 1452)
('07/24/2010', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('01/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('08/18/2010', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('07/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('04/23/2009', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('11/28/2008', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('08/28/2013', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('05/03/2014', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('03/12/2012', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('01/17/2006', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('04/28/2009', 'DATETIME', 'Complaint Date', 'VALID', 1453)
('07/12/2014', 'DATETIME', 'Complaint Date', 'VALID', 1454)
('04/25/2013', 'DATETIME', 'Complaint Date', 'VALID', 1454)
('04/06/2011', 'DATETIME', 'Complaint Date', 'VALID', 1454)
('02/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 1454)
('08/03/2008', 'DATETIME', 'Complaint Date', 'VALID', 1454)
('06/05/2015', 'DATETIME', 'Complaint Date', 'VALID', 1454)
('09/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1455)
('11/18/2011', 'DATETIME', 'Complaint Date', 'VALID', 1455)
('02/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 1455)
('05/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 1455)
('11/03/2010', 'DATETIME', 'Complaint Date', 'VALID', 1455)
('02/20/2009', 'DATETIME', 'Complaint Date', 'VALID', 1455)
('08/17/2013', 'DATETIME', 'Complaint Date', 'VALID', 1455)
('09/10/2009', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('09/22/2010', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('07/28/2011', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('03/03/2010', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('09/15/2015', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('10/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('09/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('04/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('08/06/2015', 'DATETIME', 'Complaint Date', 'VALID', 1456)
('02/15/2012', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('05/26/2007', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('06/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('07/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('09/23/2016', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('05/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('07/09/2013', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('02/01/2009', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('06/20/2009', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('06/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 1457)
('07/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('06/16/2007', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('09/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('12/01/2015', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('07/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('04/15/2016', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('06/24/2016', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('03/28/2014', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('07/21/2011', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('05/29/2015', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('07/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 1458)
('03/22/2008', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('06/14/2013', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('02/04/2011', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('07/24/2014', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('09/05/2015', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('08/04/2011', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('03/21/2006', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('11/06/2008', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('07/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('06/02/2008', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('06/17/2011', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('06/22/2016', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('03/08/2014', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('09/17/2014', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('03/06/2006', 'DATETIME', 'Complaint Date', 'VALID', 1459)
('06/10/2006', 'DATETIME', 'Complaint Date', 'VALID', 1460)
('04/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1460)
('11/02/2006', 'DATETIME', 'Complaint Date', 'VALID', 1460)
('12/10/2011', 'DATETIME', 'Complaint Date', 'VALID', 1460)
('07/12/2008', 'DATETIME', 'Complaint Date', 'VALID', 1460)
('07/11/2009', 'DATETIME', 'Complaint Date', 'VALID', 1460)
('10/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('05/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('01/16/2007', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('02/27/2008', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('09/08/2008', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('05/29/2010', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('05/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('09/23/2008', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('08/08/2015', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('05/23/2009', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('09/30/2010', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('06/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1461)
('09/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 1462)
('03/04/2010', 'DATETIME', 'Complaint Date', 'VALID', 1462)
('10/15/2013', 'DATETIME', 'Complaint Date', 'VALID', 1462)
('09/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1462)
('06/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 1462)
('06/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 1462)
('10/07/2006', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('03/22/2012', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('09/26/2013', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('01/23/2010', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('10/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('08/12/2007', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('07/10/2012', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('06/07/2008', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('10/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('10/09/2014', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('05/03/2012', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('05/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('04/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 1463)
('05/26/2011', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('05/29/2008', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('04/03/2009', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('05/03/2011', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('03/15/2013', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('08/08/2007', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('03/13/2006', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('09/27/2014', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('08/18/2007', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('03/02/2012', 'DATETIME', 'Complaint Date', 'VALID', 1464)
('06/23/2011', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('07/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('07/20/2014', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('08/19/2011', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('09/22/2009', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('08/04/2015', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('03/10/2007', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('04/10/2013', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('11/03/2007', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('05/16/2013', 'DATETIME', 'Complaint Date', 'VALID', 1465)
('07/18/2012', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('06/22/2012', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('04/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('07/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('07/14/2009', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('04/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('12/10/2010', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('04/19/2006', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('04/13/2016', 'DATETIME', 'Complaint Date', 'VALID', 1466)
('11/25/2008', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('10/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('03/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('09/22/2011', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('10/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('04/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('08/15/2013', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('12/02/2006', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('03/03/2007', 'DATETIME', 'Complaint Date', 'VALID', 1467)
('03/29/2006', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('03/20/2010', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('05/06/2014', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('11/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('06/15/2016', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('09/12/2009', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('01/06/2007', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('02/02/2012', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('10/17/2013', 'DATETIME', 'Complaint Date', 'VALID', 1468)
('03/18/2010', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('06/14/2008', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('09/14/2011', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('12/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('04/15/2015', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('08/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('04/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('01/18/2006', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('10/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1469)
('07/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('08/27/2008', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('10/11/2008', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('11/20/2015', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('01/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('04/03/2008', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('04/18/2015', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('03/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('02/07/2008', 'DATETIME', 'Complaint Date', 'VALID', 1470)
('06/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('07/26/2014', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('03/07/2014', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('09/03/2014', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('04/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('12/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('10/21/2016', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('08/07/2012', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('05/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('02/20/2010', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('01/18/2007', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('09/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('05/21/2009', 'DATETIME', 'Complaint Date', 'VALID', 1471)
('08/31/2013', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('11/09/2011', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('07/27/2010', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('01/23/2006', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('01/21/2006', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('09/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('05/16/2008', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('08/13/2007', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('10/03/2014', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('12/12/2015', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('01/19/2010', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('09/11/2014', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('08/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('10/30/2008', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('10/21/2008', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('12/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 1472)
('05/20/2016', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('10/16/2009', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('05/10/2014', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('04/09/2011', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('08/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('05/13/2015', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('09/26/2008', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('09/09/2007', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('07/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('07/31/2012', 'DATETIME', 'Complaint Date', 'VALID', 1473)
('12/15/2009', 'DATETIME', 'Complaint Date', 'VALID', 1474)
('09/06/2014', 'DATETIME', 'Complaint Date', 'VALID', 1474)
('08/13/2011', 'DATETIME', 'Complaint Date', 'VALID', 1474)
('10/09/2008', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('06/05/2013', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('10/25/2013', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('03/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('11/08/2007', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('08/10/2014', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('10/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('05/29/2012', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('05/08/2012', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('04/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('09/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('05/27/2010', 'DATETIME', 'Complaint Date', 'VALID', 1475)
('04/15/2006', 'DATETIME', 'Complaint Date', 'VALID', 1476)
('10/28/2011', 'DATETIME', 'Complaint Date', 'VALID', 1476)
('03/13/2008', 'DATETIME', 'Complaint Date', 'VALID', 1476)
('06/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1476)
('04/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1476)
('07/30/2010', 'DATETIME', 'Complaint Date', 'VALID', 1476)
('06/16/2012', 'DATETIME', 'Complaint Date', 'VALID', 1476)
